CEP;Tipo_Logradouro;Logradouro;Complemento;Local;Bairro;Cidade;cod_cidade;UF;Estado;cod_estado
45075580;Rua;EE;(Nenzinha Santos II);;Ibirapuera;Vitória da Conquista;2933307;BA;Bahia;29
45077364;Rua;Vinte e Três;(Lot Bateias II);;Zabelê;Vitória da Conquista;2933307;BA;Bahia;29
45078510;Rua;das Hortências;;;Zabelê;Vitória da Conquista;2933307;BA;Bahia;29
45078538;Rua;das Figueiras;;;Zabelê;Vitória da Conquista;2933307;BA;Bahia;29
45089275;Rua;Quinze;(Chs Morumbi);;Distrito Industrial;Vitória da Conquista;2933307;BA;Bahia;29
45201270;Rua;Sá Nunes;;;Joaquim Romão;Jequié;2918001;BA;Bahia;29
45206530;Rua;Francisco Carneiro;;;Jequiezinho;Jequié;2918001;BA;Bahia;29
45600100;Avenida;Francisco Ribeiro Júnior;;;Centro;Itabuna;2914802;BA;Bahia;29
45600116;Praça;Laura Conceição;;;Centro;Itabuna;2914802;BA;Bahia;29
45600150;Avenida;Inácio Tosta Filho;- de 550 ao fim - lado par;;Centro;Itabuna;2914802;BA;Bahia;29
45600191;Praça;Otávio Mangabeira; lado ímpar;;Centro;Itabuna;2914802;BA;Bahia;29
45600778;Rua;A;;;Centro Comercial;Itabuna;2914802;BA;Bahia;29
45602545;Rua;Horizonte;;;Novo Horizonte;Itabuna;2914802;BA;Bahia;29
45603295;Rua;Leopoldo Freire;;;Alto Maron;Itabuna;2914802;BA;Bahia;29
45604446;Rua;L;;;Nova Califórnia;Itabuna;2914802;BA;Bahia;29
45606532;2ª Travessa;Bom Jesus;;;Pedro Gerônimo;Itabuna;2914802;BA;Bahia;29
45607120;Travessa;Santo Antônio;;;São Caetano;Itabuna;2914802;BA;Bahia;29
45608582;Rua;F;(Lot N Jaçanã);;Jaçanã;Itabuna;2914802;BA;Bahia;29
45611108;1ª Travessa;L;;;Nova Itabuna;Itabuna;2914802;BA;Bahia;29
45613820;1ª Travessa;Santa Rita;;;Nova Esperança;Itabuna;2914802;BA;Bahia;29
45650534;Rua;Dilton Raposo;;;Conquista;Ilhéus;2913606;BA;Bahia;29
45655439;Caminho;2;(Res Vitória II);;Nossa Senhora da Vitória;Ilhéus;2913606;BA;Bahia;29
45656070;Rua;Alípio Manoel dos Santos;;;Nelson Costa;Ilhéus;2913606;BA;Bahia;29
45657655;Rua;G;(Barra Norte);;São Miguel;Ilhéus;2913606;BA;Bahia;29
45658606;Rua;Galdino Fernandes;;;Basílio;Ilhéus;2913606;BA;Bahia;29
45780000;;Itarantim;;;-;Itarantim;2916807;BA;Bahia;29
45820070;Praça;da Bandeira;;;Centro;Eunápolis;2910727;BA;Bahia;29
45821500;Rua;Guarani;;;Doutor Gusmão;Eunápolis;2910727;BA;Bahia;29
45822035;Rua;Sítio Quiron;;;Santa Lúcia;Eunápolis;2910727;BA;Bahia;29
45823411;Rua;Dom Vital;;;Juca Rosa;Eunápolis;2910727;BA;Bahia;29
45824460;Rua;da Integração;;;Moisés Reis;Eunápolis;2910727;BA;Bahia;29
45880000;;Camacan;;;-;Camacan;2905602;BA;Bahia;29
45985348;Rua;das Perdizes;;;Santa Rita;Teixeira de Freitas;2931350;BA;Bahia;29
45986024;Avenida;Darlene Conceição Correia;;;Estância Biquine;Teixeira de Freitas;2931350;BA;Bahia;29
45986354;Rua;Florisvaldo Nunes;;;Setor Bahia Sul;Teixeira de Freitas;2931350;BA;Bahia;29
45989127;Rua;Inácio Monteiro;;;Castelinho;Teixeira de Freitas;2931350;BA;Bahia;29
45989476;Avenida;Minas Bahia;;;Nanuque;Teixeira de Freitas;2931350;BA;Bahia;29
45989626;Rua;Piúma;;;Nanuque;Teixeira de Freitas;2931350;BA;Bahia;29
45990163;Rua;Jardim América;;;Bela Vista;Teixeira de Freitas;2931350;BA;Bahia;29
45990534;Rua;Colibris;;;Vila Caraípe;Teixeira de Freitas;2931350;BA;Bahia;29
45992090;Avenida;Padre Anchieta;;;São Lourenço;Teixeira de Freitas;2931350;BA;Bahia;29
45992694;Rua;XXV;;;Eixo Sul;Teixeira de Freitas;2931350;BA;Bahia;29
45994318;Rua;Visconde de Cairu;;;Nova Teixeira;Teixeira de Freitas;2931350;BA;Bahia;29
47800412;Rua;Chile; lado par;;São Miguel;Barreiras;2903201;BA;Bahia;29
47802464;Rua;da Peroba;;;Bandeirantes;Barreiras;2903201;BA;Bahia;29
47803121;Rua;França;;;Jardins;Barreiras;2903201;BA;Bahia;29
47806481;Rua;das Flores;;;Parque Verde;Barreiras;2903201;BA;Bahia;29
47810677;Rua;São Félix;;;Barreirinhas;Barreiras;2903201;BA;Bahia;29
47811015;Rua;Francisco de Souza Santos;;;Bela Vista;Barreiras;2903201;BA;Bahia;29
47813120;Rua;Raimunda Lúcio Peixoto;;;Vila Rica;Barreiras;2903201;BA;Bahia;29
48011330;Travessa;São Jorge;;;Santa Terezinha;Alagoinhas;2900702;BA;Bahia;29
48020110;Rua;São Miguel;;;Kennedy;Alagoinhas;2900702;BA;Bahia;29
48430000;;Paripiranga;;;-;Paripiranga;2923803;BA;Bahia;29
48605230;Rua;Paraguai;;;Abel Barbosa;Paulo Afonso;2924009;BA;Bahia;29
48609034;Rua;Santa Rita;;;Tancredo Neves I;Paulo Afonso;2924009;BA;Bahia;29
48611114;Rua;Adauto Pereira de Souza;- de 600/601 a 1358/1359;;Tancredo Neves III;Paulo Afonso;2924009;BA;Bahia;29
48904610;Rua;Quatro;;;Alto da Maravilha;Juazeiro;2918407;BA;Bahia;29
48906015;Rua;das Flores;;;Tabuleiro;Juazeiro;2918407;BA;Bahia;29
48906090;Rua;Ângelo Faustino;;;Tabuleiro;Juazeiro;2918407;BA;Bahia;29
49001159;Rua;José Invenção da Cruz;(Cj Costa Nova II);;Zona de Expansão (Aruana);Aracaju;2800308;SE;Sergipe;28
49004589;Travessa;Poço Verde;(Pov S José);;Zona de Expansão (Robalo);Aracaju;2800308;SE;Sergipe;28
49005212;Rua;E;(Gameleira);;Zona de Expansão (Robalo);Aracaju;2800308;SE;Sergipe;28
49008205;Rua;A;(Lot S Judas Tadeu);;Zona de Expansão (Mosqueiro);Aracaju;2800308;SE;Sergipe;28
49026110;Rua;Maria Alice O. Costa;;;Grageru;Aracaju;2800308;SE;Sergipe;28
49026209;Avenida;Hélio de Souza Leão;;;Jardins;Aracaju;2800308;SE;Sergipe;28
49030836;Rua;B;(Lot Mangabeiras);;Farolândia;Aracaju;2800308;SE;Sergipe;28
49031220;Rua;Juarez de Oliveira Ribeiro;;;Farolândia;Aracaju;2800308;SE;Sergipe;28
49037580;Avenida;Senador Júlio Leite;;;Aeroporto;Aracaju;2800308;SE;Sergipe;28
49040710;Praça;Vereador Raul Ferreira de Andrade;;;Inácio Barbosa;Aracaju;2800308;SE;Sergipe;28
49042140;Rua;Eduardo Dantas do Espírito Santo;;;São Conrado;Aracaju;2800308;SE;Sergipe;28
49043727;Rua;Treze;(Lot Sta Maria);;Santa Maria;Aracaju;2800308;SE;Sergipe;28
49044169;Rua;Dezenove;(Cj Pe Pedro);;Santa Maria;Aracaju;2800308;SE;Sergipe;28
49044543;Rua;F;(Rec Cajueiros);;Santa Maria;Aracaju;2800308;SE;Sergipe;28
49045750;Rua;Alessandro Oliveira Porto;;;Luzia;Aracaju;2800308;SE;Sergipe;28
49050440;Rua;Jornalista Raimundo Almeida;;;Pereira Lobo;Aracaju;2800308;SE;Sergipe;28
49060703;Rua;Iago Augusto;;;Palestina;Aracaju;2800308;SE;Sergipe;28
49061079;Rua;F;(Lot Juciara);;Santo Antônio;Aracaju;2800308;SE;Sergipe;28
49061112;Rua;Vinte e Oito;(Jd Petrópolis);;Santo Antônio;Aracaju;2800308;SE;Sergipe;28
49065800;Rua;Thales Ferraz;;;Industrial;Aracaju;2800308;SE;Sergipe;28
49070685;Rua;E;(Lot Pau Ferro);;Cidade Nova;Aracaju;2800308;SE;Sergipe;28
49070856;Rua;D;(Cond Vsc de Maracajú);;Cidade Nova;Aracaju;2800308;SE;Sergipe;28
49072763;Travessa;Vinte e Um de Abril;;;Dezoito do Forte;Aracaju;2800308;SE;Sergipe;28
49087350;Rua;Jonaldo Bonfim;;;Santos Dumont;Aracaju;2800308;SE;Sergipe;28
49087393;Travessa;Bela Vista;;;Santos Dumont;Aracaju;2800308;SE;Sergipe;28
49090210;Rua;Nelson Maynard;;;Bugio;Aracaju;2800308;SE;Sergipe;28
50090090;Rua;Nilson Sabino Pinho;;;São José;Recife;2611606;PE;Pernambuco;26
50090440;Rua;Comandante Arnaldo da Costa Varela;;;Cabanga;Recife;2611606;PE;Pernambuco;26
50100220;Rua;Pedro Afonso;;;Santo Amaro;Recife;2611606;PE;Pernambuco;26
50110121;Rua;Doutor Antiógenes Chaves;;;Santo Amaro;Recife;2611606;PE;Pernambuco;26
50110472;Rua;Santa Clara de Assis;;;Santo Amaro;Recife;2611606;PE;Pernambuco;26
50110765;Rua;Sergipe;;;Santo Amaro;Recife;2611606;PE;Pernambuco;26
50610150;Rua;Renato de Medeiros;;;Madalena;Recife;2611606;PE;Pernambuco;26
50640200;Rua;Tamboril;;;Cordeiro;Recife;2611606;PE;Pernambuco;26
50680660;Rua;Violonista Ernane Reis;;;Iputinga;Recife;2611606;PE;Pernambuco;26
50730310;Rua;Bernardino de Carvalho;;;Engenho do Meio;Recife;2611606;PE;Pernambuco;26
50730670;Avenida;Múcio Uchôa Cavalcanti;;;Engenho do Meio;Recife;2611606;PE;Pernambuco;26
50791002;Rua;Mariante;;;Coqueiral;Recife;2611606;PE;Pernambuco;26
50791060;Rua;Inajá;;;Coqueiral;Recife;2611606;PE;Pernambuco;26
50810320;Rua;Doutor Aluísio Marques;;;Várzea;Recife;2611606;PE;Pernambuco;26
50875133;3ª Travessa;Justiça e Paz;;;Caçote;Recife;2611606;PE;Pernambuco;26
50900050;Rua;Coronel Seara;;;Barro;Recife;2611606;PE;Pernambuco;26
50900341;Travessa;Domingos Teotonio;;;Barro;Recife;2611606;PE;Pernambuco;26
50920827;Rua;B;;;Totó;Recife;2611606;PE;Pernambuco;26
50950110;Rua;Doutor Mário Rodolfo Araújo Filho;;;Várzea;Recife;2611606;PE;Pernambuco;26
50980140;Rua;Cajuri;;;Várzea;Recife;2611606;PE;Pernambuco;26
50980420;Praça;Amaro Albino Pimentel;;;Caxangá;Recife;2611606;PE;Pernambuco;26
50980560;Rua;Professor Armando de Meira Lins;;;Caxangá;Recife;2611606;PE;Pernambuco;26
51011690;Rua;Vila Oliveira;;;Pina;Recife;2611606;PE;Pernambuco;26
51150238;Rua;Oito;;;Imbiribeira;Recife;2611606;PE;Pernambuco;26
51160240;Rua;Manoel Didier;;;Imbiribeira;Recife;2611606;PE;Pernambuco;26
51170150;Rua;Sueli Luna Menelau;;;Imbiribeira;Recife;2611606;PE;Pernambuco;26
51190330;Rua;Anita Garibaldi;;;Ipsep;Recife;2611606;PE;Pernambuco;26
51200010;Rua;Izabel de Souza;;;Imbiribeira;Recife;2611606;PE;Pernambuco;26
51230380;Rua;Rio Juruá;;;Ibura;Recife;2611606;PE;Pernambuco;26
51260610;Rua;Cabo Clodoaldo Ursulano;;;Jordão;Recife;2611606;PE;Pernambuco;26
51290314;Travessa;Mato Grosso;;;COHAB;Recife;2611606;PE;Pernambuco;26
51300030;Rua;da Emília;;;COHAB;Recife;2611606;PE;Pernambuco;26
51310350;Rua;Sílvio Tibiriçá;;;COHAB;Recife;2611606;PE;Pernambuco;26
51340480;Rua;Paranavaí;;;COHAB;Recife;2611606;PE;Pernambuco;26
51340730;Rua;João Cordeiro de Souza;;;COHAB;Recife;2611606;PE;Pernambuco;26
52011170;Rua;Doutor Osvaldo Salsa;;;Graças;Recife;2611606;PE;Pernambuco;26
52011905;;Avenida Rui Barbosa 458;;Secretaria da Indústria Comércio e Turismo;Graças;Recife;2611606;PE;Pernambuco;26
52031465;Rua;Alexandre Alves de Almeida;;;Campo Grande;Recife;2611606;PE;Pernambuco;26
52040490;Rua;Brasil;;;Campo Grande;Recife;2611606;PE;Pernambuco;26
52050200;Rua;Ricardo Hardman;;;Graças;Recife;2611606;PE;Pernambuco;26
52050270;Rua;Sérgio Magalhães;;;Graças;Recife;2611606;PE;Pernambuco;26
52060901;;Avenida Parnamirim 295;;SERPRO - Serviço Federal de Procassamento de Dados;Parnamirim;Recife;2611606;PE;Pernambuco;26
52070392;Rua;Glorinha;;;Casa Amarela;Recife;2611606;PE;Pernambuco;26
52080663;Rua;do Chafariz;;;Alto Santa Terezinha;Recife;2611606;PE;Pernambuco;26
52090121;Rua;Carnaíba;;;Nova Descoberta;Recife;2611606;PE;Pernambuco;26
52091091;Rua;Cruzeiro do Sul;;;Córrego do Jenipapo;Recife;2611606;PE;Pernambuco;26
52111710;Rua;Flora;;;Água Fria;Recife;2611606;PE;Pernambuco;26
52125080;Rua;Bonina;(Chão de Estrela);;Peixinhos;Recife;2611606;PE;Pernambuco;26
52130151;Rua;Barão de Oeiras;;;Porto da Madeira;Recife;2611606;PE;Pernambuco;26
52131521;Córrego;Central;;;Linha do Tiro;Recife;2611606;PE;Pernambuco;26
52131670;Rua;Luiz Januário;;;Linha do Tiro;Recife;2611606;PE;Pernambuco;26
52171287;2ª Travessa;Parque Santa Maria;;;Sítio dos Pintos;Recife;2611606;PE;Pernambuco;26
52190550;Rua;Enfermeiro Manoel Ângelo;;;Nova Descoberta;Recife;2611606;PE;Pernambuco;26
52191111;Rua;Urandi;;;Brejo de Beberibe;Recife;2611606;PE;Pernambuco;26
52191540;Rua;Manoel Pacheco;;;Brejo de Beberibe;Recife;2611606;PE;Pernambuco;26
52211615;Travessa;Atalanta;;;Água Fria;Recife;2611606;PE;Pernambuco;26
52221010;Rua;Gerôncio Falcão;;;Fundão;Recife;2611606;PE;Pernambuco;26
52291170;Subida;dos Gonçalves;;;Brejo da Guabiraba;Recife;2611606;PE;Pernambuco;26
53020520;Rua;Waldemar Paulino dos Santos;;;Varadouro;Olinda;2609600;PE;Pernambuco;26
53020615;Rua;Quinze;;;Varadouro;Olinda;2609600;PE;Pernambuco;26
53030120;Rua;Doutor José de M. Guedes Alcoforado;;;Bairro Novo;Olinda;2609600;PE;Pernambuco;26
53050152;2ª Travessa;Antonieta Guimarães de Andrade;;;Jardim Atlântico;Olinda;2609600;PE;Pernambuco;26
53080730;Rua;Quarenta e Oito-A;;;Rio Doce;Olinda;2609600;PE;Pernambuco;26
53110631;Travessa;Waldemar de Lima;;;Salgadinho;Olinda;2609600;PE;Pernambuco;26
53120560;Vila;Santa Helena;;;Carmo;Olinda;2609600;PE;Pernambuco;26
53160780;Rua;Severina Acácia;;;Águas Compridas;Olinda;2609600;PE;Pernambuco;26
53170230;Rua;Vendaval;;;Passarinho;Olinda;2609600;PE;Pernambuco;26
53180190;Rua;José Alberto;;;Águas Compridas;Olinda;2609600;PE;Pernambuco;26
53210099;2ª Travessa;Latão;;;Caixa D'Água;Olinda;2609600;PE;Pernambuco;26
53210801;Travessa;Abelardo Bezerra;;;Caixa D'Água;Olinda;2609600;PE;Pernambuco;26
53230300;Rua;Maria Adelaide Vieira;;;Peixinhos;Olinda;2609600;PE;Pernambuco;26
53290320;Rua;Manaus;;;Jardim Brasil;Olinda;2609600;PE;Pernambuco;26
53320810;Rua;Paranatama;;;Bultrins;Olinda;2609600;PE;Pernambuco;26
53330400;Rua;Manoel Bezerra Cavalcanti;;;Ouro Preto;Olinda;2609600;PE;Pernambuco;26
53330490;Rua;Cambará;;;Ouro Preto;Olinda;2609600;PE;Pernambuco;26
53330530;Rua;Carnaúba;;;Ouro Preto;Olinda;2609600;PE;Pernambuco;26
53350320;Rua;Guarany;;;Tabajara;Olinda;2609600;PE;Pernambuco;26
53360100;Rua;Califórnia;;;Tabajara;Olinda;2609600;PE;Pernambuco;26
53370525;Rua;José P. de Oliveira;;;Ouro Preto;Olinda;2609600;PE;Pernambuco;26
53402730;Rua;Edmundo Gonçalves;;;Fragoso;Paulista;2610707;PE;Pernambuco;26
53417030;Rua;Padre Paraíso;;;Artur Lundgren I;Paulista;2610707;PE;Pernambuco;26
53417755;Rua;do Lima;;;Artur Lundgren I;Paulista;2610707;PE;Pernambuco;26
53423280;Avenida;Presidente Getúlio Vargas;;;Engenho Maranguape;Paulista;2610707;PE;Pernambuco;26
53425651;1ª Travessa;Barros;;;Nossa Senhora da Conceição;Paulista;2610707;PE;Pernambuco;26
53429030;Rua;Honduras;;;Nossa Senhora do Ó;Paulista;2610707;PE;Pernambuco;26
53437250;Rua;José Félix do Nascimento;;;Janga;Paulista;2610707;PE;Pernambuco;26
53439595;Rua;Santa Elizabete;;;Janga;Paulista;2610707;PE;Pernambuco;26
53444430;Rua;Sete;;;Maranguape I;Paulista;2610707;PE;Pernambuco;26
53530404;Rua;Cento e Cinqüenta e Seis;;;Caetés I;Abreu e Lima;2600054;PE;Pernambuco;26
53540780;Rua;Trinta e Três-A;;;Caetés II;Abreu e Lima;2600054;PE;Pernambuco;26
53545180;Rua;Setenta e Quatro;;;Caetés III;Abreu e Lima;2600054;PE;Pernambuco;26
53550723;Rua;Rosa de Saron;;;Planalto;Abreu e Lima;2600054;PE;Pernambuco;26
53560332;2ª Travessa;da Saudade;;;Jardim Caetés;Abreu e Lima;2600054;PE;Pernambuco;26
53565060;Rua;Caiena;;;Alto São Miguel;Abreu e Lima;2600054;PE;Pernambuco;26
53580521;Travessa;da Felicidade;;;Fosfato;Abreu e Lima;2600054;PE;Pernambuco;26
53610060;Rua;Doutor João Elísio;(Sit Historico);;Centro;Igarassu;2606804;PE;Pernambuco;26
53610213;Rua;Barbosa Lima;(Sit Historico);;Centro;Igarassu;2606804;PE;Pernambuco;26
53610446;Rua;das Cajazeiras;(Lot Centro de Igarassu);;Centro;Igarassu;2606804;PE;Pernambuco;26
53610452;Rua;Perú;(Sit Taipé);;Centro;Igarassu;2606804;PE;Pernambuco;26
53620381;Rua;Sabino Leite Pessoa;(Lot Sto Cosme e Damião II);;Saramandaia;Igarassu;2606804;PE;Pernambuco;26
53620570;Rua;Hortências;(Vl Ebenezer Gueiros);;Saramandaia;Igarassu;2606804;PE;Pernambuco;26
53625852;Rua;São Cosme;(Lot. S Sebastião II);;Inhamã;Igarassu;2606804;PE;Pernambuco;26
53640141;Rua;Milão;(Lot Rosa D'Italia);;Agamenon Magalhães;Igarassu;2606804;PE;Pernambuco;26
53640354;Rua;Silma;(Lot. Rosa D'Atilia);;Agamenon Magalhães;Igarassu;2606804;PE;Pernambuco;26
54090590;Rua;Um;(Lot. 92);;Centro;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54100502;2ª Rua;Rui Barbosa;;;Vila Rica;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54130115;Rua;Branco;;;Manassu;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54130230;Rua;Sumo;;;Manassu;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54140300;Rua;Algaroba;;;Santo Aleixo;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54160650;Rua;do Pantanal;(Lot Terra de Santana);;Socorro;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54170040;Rua;da Goiaba;;;Socorro;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54170220;Rua;Artur Maranhão;;;Socorro;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54230201;Rua;Bernardino Costa Lopes;(Ur-06);;Zumbi do Pacheco;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54230251;Rua;José Geraldo de Abreu;(Ur-06);;Zumbi do Pacheco;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54230545;Rua;Campo;(Ur-06);;Zumbi do Pacheco;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54250320;Rua;Eletricista José Alves Ribeiro;;;Cavaleiro;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54270377;Rua;Bom Conselho;(Cj Res. Curado IV);;Curado;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54270429;4ª Travessa;Frei Damião;(Cj.Res.Curado IV );;Curado;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54275030;Avenida;Luiz Gonzaga;(Vale dos Sonhos);;Curado;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54280405;Avenida;Cônego Pereira Carneiro;;;Sucupira;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54310012;2ª Travessa;da Linha;;;Prazeres;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54310411;1ª Travessa;Linha Ferrea Sul;;;Prazeres;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54320021;1ª Travessa;São Bento;;;Jardim Jordão;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54325144;4ª Travessa;São Luís;;;Guararapes;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54325586;Travessa;Lindo Amor;;;Guararapes;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54325715;Rua;da Reverência;;;Guararapes;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54330351;Travessa;Santo Ándre;;;Cajueiro Seco;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54340091;1ª Travessa;Marabá;;;Prazeres;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54353000;Rodovia;Empresário João Santos Filho;- do km 9,701 ao km 10,299 - lado ímpar;;Muribequinha;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54355646;Rua;Estrela do Norte;(Lot.Resid.Gregório Bezerra);;Muribeca;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54360179;Rua;Jaqueira;(Lot.VI.Dona Severina);;Marcos Freire;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54410377;7ª Travessa;Sucupira do Norte;;;Piedade;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54430561;1ª Travessa;Pôr do Sol;(Com Nova Jerusalém);;Candeias;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54440525;Rua;das Flores;;;Candeias;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54460556;Rua;São Geraldo;;;Barra de Jangada;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54490355;Rua;Águas Finas;(Com.Roque III);;Barra de Jangada;Jaboatão dos Guararapes;2607901;PE;Pernambuco;26
54505440;Rua;Doutor Inácio de Barros;;;Centro;Cabo de Santo Agostinho;2602902;PE;Pernambuco;26
54510103;Rua;José Carlos Duarte;;;Destilaria;Cabo de Santo Agostinho;2602902;PE;Pernambuco;26
54518230;Rua;Itapissuma;;;Garapu;Cabo de Santo Agostinho;2602902;PE;Pernambuco;26
54589025;Rua;da Novena;(Lot Santa Rosa);;Pontezinha;Cabo de Santo Agostinho;2602902;PE;Pernambuco;26
54589536;Travessa;Santo Antônio;(Lot Santa Rosa);;Pontezinha;Cabo de Santo Agostinho;2602902;PE;Pernambuco;26
54705412;Rua;Caroline Borba de Lima;(Lot. Irineu Barbosa Teixeira);;Capibaribe;São Lourenço da Mata;2613701;PE;Pernambuco;26
54720060;Rua;Rosa e Silva;;;Parque Capibaribe;São Lourenço da Mata;2613701;PE;Pernambuco;26
54735075;Rua;Ametista;;;Centro;São Lourenço da Mata;2613701;PE;Pernambuco;26
54735790;Rua;Doutor Joaquim Nabuco;;;Centro;São Lourenço da Mata;2613701;PE;Pernambuco;26
54737590;Avenida;Geruza Alves da Silva;(Lot Maria Helena de Moraes);;Tiúma;São Lourenço da Mata;2613701;PE;Pernambuco;26
54745060;Rua;Area Verde Quatro;;;Chã da Tábua;São Lourenço da Mata;2613701;PE;Pernambuco;26
54753055;Rua;Araripe Júnior;;;Jardim Primavera;Camaragibe;2603454;PE;Pernambuco;26
54753126;Rua;Manaim;;;Nazaré;Camaragibe;2603454;PE;Pernambuco;26
54753182;2ª Travessa;Doutor Bezerra de Menezes;;;Vila da Inabi;Camaragibe;2603454;PE;Pernambuco;26
54756455;Rua;Santa Amélia;;;Tabatinga;Camaragibe;2603454;PE;Pernambuco;26
54759901;;Avenida Doutor Belmino Correia 480;;Banco do Brasil S.A.;Bairro Novo do Carmelo;Camaragibe;2603454;PE;Pernambuco;26
54774010;Rua;Graça Aranha;;;Estação Nova;Camaragibe;2603454;PE;Pernambuco;26
54774125;Rua;Paul Harris;;;Estação Nova;Camaragibe;2603454;PE;Pernambuco;26
54774195;Rua;Dom Basílio;;;Estação Nova;Camaragibe;2603454;PE;Pernambuco;26
54774700;Rua;Paulo Bezerra;;;Céu Azul;Camaragibe;2603454;PE;Pernambuco;26
54774765;Rua;Euclides da Rocha;;;Santa Teresa;Camaragibe;2603454;PE;Pernambuco;26
54777168;Rua;Dezessete;(Cj Hab Bela Vista);;João Paulo II;Camaragibe;2603454;PE;Pernambuco;26
54783290;Rua;José Francisco dos Santos;;;Aldeia dos Camarás;Camaragibe;2603454;PE;Pernambuco;26
54783450;Rua;Orleans;;;Aldeia dos Camarás;Camaragibe;2603454;PE;Pernambuco;26
54783570;Rua;Síria;;;Aldeia dos Camarás;Camaragibe;2603454;PE;Pernambuco;26
54786490;Rua;Olegário Maciel C. da Cunha;;;Vera Cruz;Camaragibe;2603454;PE;Pernambuco;26
54789045;Rua;Demóstenes de Olinda;;;Borralho;Camaragibe;2603454;PE;Pernambuco;26
55002250;Rua;Antônio Satu;;;Nossa Senhora das Dores;Caruaru;2604106;PE;Pernambuco;26
55002360;Praça;Doutor Júlio de Melo;;;Nossa Senhora das Dores;Caruaru;2604106;PE;Pernambuco;26
55002400;Rua;Capitão João Velho;;;Nossa Senhora das Dores;Caruaru;2604106;PE;Pernambuco;26
55004200;Rua;Silva Filho;;;Nossa Senhora das Dores;Caruaru;2604106;PE;Pernambuco;26
55008382;Beco;do Monte;;;Morro do Bom Jesus;Caruaru;2604106;PE;Pernambuco;26
55012310;Rua;Deputado Souto Filho;;;Maurício de Nassau;Caruaru;2604106;PE;Pernambuco;26
55014837;Avenida;José Florêncio Filho;;;Maurício de Nassau;Caruaru;2604106;PE;Pernambuco;26
55016190;Rua;Vital Brasil;;;Salgado;Caruaru;2604106;PE;Pernambuco;26
55018040;Travessa;das Flores;;;Salgado;Caruaru;2604106;PE;Pernambuco;26
55020066;Travessa;Manoel Caxeiro;;;Riachão;Caruaru;2604106;PE;Pernambuco;26
55020120;Rua;Padre Toledo;;;Riachão;Caruaru;2604106;PE;Pernambuco;26
55020506;Rua;Monsenhor Severino Otoni da Cruz Gouveia;(Lot.São José);;Cedro;Caruaru;2604106;PE;Pernambuco;26
55021365;Rua;R-39;;;Cidade Jardim;Caruaru;2604106;PE;Pernambuco;26
55021460;Avenida;Av - 15;;;Cidade Jardim;Caruaru;2604106;PE;Pernambuco;26
55024110;Rua;Juvenal Galeno;;;Indianópolis;Caruaru;2604106;PE;Pernambuco;26
55024514;Rua;Irmã Maria Jerônimo;;;Indianópolis;Caruaru;2604106;PE;Pernambuco;26
55026075;Avenida;Maria José Lyra;;;Indianópolis;Caruaru;2604106;PE;Pernambuco;26
55031420;Rua;Mendonza;(Conj.Res.Adalgisa Nunes);;Cidade Alta;Caruaru;2604106;PE;Pernambuco;26
55145000;;Riacho Fechado (Tacaimbó);;;-;Riacho Fechado (Tacaimbó);0;PE;Pernambuco;26
55150530;Rua;Antônio Rodrigues Medeiros de Freitas;;;Edson Mororó Moura;Belo Jardim;2601706;PE;Pernambuco;26
55153060;Rua;Santa Sofia;;;Bom Conselho;Belo Jardim;2601706;PE;Pernambuco;26
